#		current ival			temporary average
# npts    ge	  gi	  se	  si	  ge	  gi	  se	  si

2028	0.02499	0.10324	0.00659	0.02796	0.02768	0.10055	0.00665	-0.00427	
1387	0.02899	0.09924	0.00692	-0.00000	0.02774	0.10049	0.00666	-0.00410	
7129	0.02644	0.10178	0.00601	-0.03488	0.02768	0.10054	0.00663	-0.00533	
9579	0.02751	0.10072	0.00661	0.02268	0.02768	0.10055	0.00663	-0.00425	
1299	0.03165	0.09658	0.00650	-0.01952	0.02782	0.10040	0.00663	-0.00482	
1295	0.02983	0.09840	0.00653	-0.01758	0.02790	0.10033	0.00662	-0.00527	
1861	0.02890	0.09933	0.00677	0.01851	0.02793	0.10030	0.00663	-0.00445	
2624	0.02647	0.10176	0.00646	-0.03121	0.02788	0.10035	0.00662	-0.00534	
2272	0.02693	0.10129	0.00686	0.02233	0.02785	0.10038	0.00663	-0.00445	
1572	0.02774	0.10049	0.00690	0.01293	0.02785	0.10038	0.00664	-0.00391	
2497	0.02720	0.10103	0.00648	0.02796	0.02783	0.10040	0.00663	-0.00294	
2211	0.02941	0.09882	0.00716	0.01724	0.02787	0.10035	0.00665	-0.00235	
6481	0.02805	0.10017	0.00698	-0.02680	0.02788	0.10035	0.00666	-0.00305	
1693	0.02676	0.10147	0.00635	0.02559	0.02785	0.10038	0.00665	-0.00225	
2589	0.02677	0.10146	0.00662	-0.02971	0.02782	0.10041	0.00665	-0.00299	
4395	0.02666	0.10157	0.00665	0.02856	0.02779	0.10044	0.00665	-0.00216	
9765	0.03055	0.09767	0.00715	-0.01354	0.02786	0.10037	0.00666	-0.00245	
4730	0.02661	0.10162	0.00572	-0.04759	0.02783	0.10040	0.00664	-0.00358	
1118	0.03097	0.09725	0.00567	-0.04017	0.02791	0.10032	0.00661	-0.00448	
3024	0.02656	0.10167	0.00579	-0.03661	0.02787	0.10035	0.00659	-0.00524	
3266	0.02734	0.10089	0.00594	-0.03529	0.02786	0.10037	0.00658	-0.00594	
3241	0.02868	0.09955	0.00701	0.00000	0.02788	0.10035	0.00659	-0.00580	
1772	0.02660	0.10163	0.00626	-0.03267	0.02785	0.10038	0.00658	-0.00640	
2147	0.02596	0.10226	0.00570	-0.03743	0.02781	0.10042	0.00656	-0.00708	
5916	0.02739	0.10084	0.00585	-0.03817	0.02780	0.10043	0.00655	-0.00774	
1804	0.02631	0.10192	0.00588	-0.03920	0.02777	0.10046	0.00653	-0.00839	
1347	0.02486	0.10337	0.00596	0.03672	0.02771	0.10052	0.00652	-0.00747	
4846	0.02655	0.10168	0.00654	0.02690	0.02769	0.10054	0.00652	-0.00678	
5852	0.02763	0.10060	0.00628	-0.02945	0.02769	0.10054	0.00652	-0.00723	
1797	0.03173	0.09650	0.00664	-0.01202	0.02776	0.10046	0.00652	-0.00732	
3509	0.02656	0.10167	0.00640	0.02876	0.02774	0.10049	0.00652	-0.00664	
1120	0.02866	0.09957	0.00516	0.04008	0.02776	0.10047	0.00649	-0.00577	
6493	0.02642	0.10181	0.00661	0.02387	0.02773	0.10049	0.00649	-0.00524	
3269	0.02761	0.10062	0.00639	-0.02839	0.02773	0.10050	0.00649	-0.00565	
2768	0.03073	0.09750	0.00677	-0.01561	0.02778	0.10044	0.00650	-0.00582	
7226	0.02925	0.09897	0.00691	-0.02039	0.02781	0.10042	0.00650	-0.00608	
6526	0.02800	0.10023	0.00656	-0.02422	0.02781	0.10042	0.00651	-0.00638	
1663	0.03258	0.09565	0.00744	0.00000	0.02789	0.10034	0.00652	-0.00628	
1024	0.03248	0.09575	0.00700	-0.02015	0.02797	0.10026	0.00653	-0.00650	
1252	0.03056	0.09767	0.00655	-0.02386	0.02801	0.10022	0.00653	-0.00678	
8481	0.02702	0.10121	0.00598	-0.04701	0.02799	0.10023	0.00652	-0.00742	
3170	0.02540	0.10283	0.00612	0.02810	0.02795	0.10028	0.00651	-0.00687	
4935	0.02757	0.10066	0.00631	0.02510	0.02795	0.10028	0.00651	-0.00638	
3552	0.02653	0.10170	0.00630	-0.03105	0.02793	0.10030	0.00651	-0.00675	
3128	0.02702	0.10121	0.00621	0.02768	0.02791	0.10032	0.00650	-0.00624	
2758	0.02479	0.10344	0.00585	0.03519	0.02787	0.10036	0.00649	-0.00563	
1701	0.02419	0.10404	0.00653	-0.01982	0.02781	0.10042	0.00649	-0.00583	
2619	0.02740	0.10083	0.00628	-0.03381	0.02781	0.10042	0.00649	-0.00623	
2401	0.02736	0.10087	0.00618	-0.02606	0.02780	0.10043	0.00649	-0.00651	
3232	0.02751	0.10071	0.00644	-0.02904	0.02780	0.10043	0.00649	-0.00682	
2931	0.03165	0.09657	0.00686	-0.01986	0.02785	0.10038	0.00649	-0.00700	
17220	0.02789	0.10034	0.00664	-0.02492	0.02785	0.10038	0.00649	-0.00724	
3359	0.02855	0.09968	0.00665	-0.02408	0.02786	0.10037	0.00650	-0.00747	
1621	0.02967	0.09856	0.00584	-0.03106	0.02788	0.10035	0.00649	-0.00778	
11155	0.02672	0.10151	0.00661	-0.02945	0.02787	0.10036	0.00649	-0.00806	
3453	0.02404	0.10418	0.00674	0.02979	0.02782	0.10041	0.00649	-0.00758	
1623	0.02325	0.10498	0.00594	-0.04129	0.02776	0.10047	0.00648	-0.00800	
4107	0.02807	0.10016	0.00910	-0.02386	0.02776	0.10046	0.00652	-0.00820	
1076	0.03477	0.09345	0.00818	-0.00000	0.02785	0.10038	0.00654	-0.00810	
2490	0.03244	0.09579	0.00814	-0.00301	0.02791	0.10032	0.00656	-0.00804	
2380	0.02852	0.09970	0.00660	-0.02995	0.02791	0.10031	0.00656	-0.00830	
5258	0.02748	0.10075	0.00660	-0.03039	0.02791	0.10032	0.00656	-0.00856	
1646	0.02389	0.10433	0.00650	0.03540	0.02786	0.10037	0.00656	-0.00805	
3667	0.02792	0.10031	0.00705	0.02419	0.02786	0.10037	0.00656	-0.00767	
2356	0.02986	0.09837	0.00610	-0.03054	0.02789	0.10034	0.00656	-0.00794	
1197	0.03042	0.09781	0.00677	-0.02159	0.02791	0.10031	0.00656	-0.00809	
4787	0.03046	0.09777	0.00680	-0.02843	0.02794	0.10028	0.00656	-0.00832	
4037	0.02661	0.10162	0.00606	-0.03985	0.02793	0.10030	0.00656	-0.00867	
1072	0.02182	0.10641	0.00544	-0.05505	0.02786	0.10037	0.00655	-0.00918	
4602	0.02927	0.09896	0.00731	-0.02589	0.02788	0.10035	0.00655	-0.00936	
4110	0.02836	0.09987	0.00736	0.02184	0.02788	0.10035	0.00656	-0.00903	
8270	0.02786	0.10037	0.00730	0.02164	0.02788	0.10035	0.00657	-0.00870	
2530	0.02994	0.09829	0.00733	-0.01629	0.02790	0.10032	0.00658	-0.00878	
2408	0.02684	0.10139	0.00678	0.02622	0.02789	0.10034	0.00658	-0.00841	
4263	0.02801	0.10021	0.00729	0.00129	0.02789	0.10033	0.00659	-0.00831	
1271	0.02621	0.10202	0.00604	-0.04785	0.02788	0.10035	0.00658	-0.00872	
16603	0.02957	0.09866	0.00710	-0.02215	0.02789	0.10033	0.00659	-0.00885	
2680	0.02675	0.10148	0.00598	-0.03496	0.02788	0.10035	0.00658	-0.00911	
